,id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
1800,6fb7260e-231e,WBSJF0C53JB282188,82869.0,38610.0,BR1793,2018,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,south shore bmw,1040 Hingham Street,Rockland,MA,2370.0
1801,e6038732-f8b8,ZACNJBC15KPJ87491,25000.0,16616.0,PS20732,2019,Jeep,Renegade,Trailhawk,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,hendrick volkswagen of concord,7500 Hendrick Auto Plaza Nw,Concord,NC,28027.0
1802,e462cd30-8d58,WP0AB2A77AL062730,24795.0,77595.0,P1934,2010,Porsche,Panamera,S,Hatchback,Car,RWD,Automatic,Premium Unleaded,4.8,V,quality motors,3520 E Saunders St,Laredo,TX,78041.0
1803,b891ff25-1968,4JGBF7BE4BA666487,15495.0,98689.0,PAS_1183,2011,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,pride auto sales,10824 Courthouse Rd,Fredericksburg,VA,22408.0
1804,348ab8c8-c8ef,1GNDT13S882105209,7646.0,164679.0,12248,2008,Chevrolet,TrailBlazer,1FL,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,big katz auto sales inc.,4620 Richmond Rd.,Irvine,KY,40336.0
1805,128b4782-296d,JHMBB62471C009282,4995.0,119949.0,S9282,2001,Honda,Prelude,Base,Coupe,Car,FWD,Automatic,Premium Unleaded,2.2,,irish motors westside,372 New Leicester Highway,Asheville,NC,28806.0
1806,cdbef529-0870,JTJBT20X840024574,8583.0,216041.0,64775B,2004,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,joe machens dealerships,1211 Vandiver Drive,Columbia,MO,65202.0
1807,9a64d82a-febd,WBSJF0C52KB285620,87893.0,11145.0,KB285620T,2019,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,mercedes-benz of massapequa,101 East Sunrise Highway,Amityville,NY,11701.0
1808,fef618a3-9c28,SCFFDECN4CGG13418,84990.0,12017.0,BA1008,2012,Aston Martin,Virage,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,5.9,V,cleveland motorsports,28300 Lorain Rd,North Olmsted,OH,44070.0
1809,be493848-95fa,1GNDV23W68D149278,7495.0,90543.0,M11464A,2008,Chevrolet,Uplander,LS,Minivan,Truck,FWD,Automatic,E85 / Unleaded,3.9,V,don bessette hyundai,1715 North Broadway,Minot,ND,58703.0
1810,92cd053d-9ef5,1FMFK18587LA37487,8495.0,241750.0,11966,2007,Ford,Expedition,Eddie Bauer,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,kredit king autos,3169 Wetumpka Hwy,Montgomery,AL,36110.0
1811,ab93b9f1-2b4e,ML32F3FJ0KHF16927,12588.0,23289.0,H91295S,2019,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,jake sweeney mazda west,2301 Ferguson Road,Cincinnati,OH,45238.0
1812,8c962599-b780,1GCWGAFP7L1142778,32588.0,32158.0,PCE142778,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,feldman chevrolet of livonia,32570 Plymouth Rd,Livonia,MI,48150.0
1813,c05ebb19-27b0,1GAZGPFP4K1306124,23788.0,22247.0,K1306124,2019,Chevrolet,Express Passenger,LT,Passenger Van,Truck,RWD,Automatic,Unleaded,4.3,V,autonation nissan memphis,4140 Hacks Cross Rd,Memphis,TN,38125.0
1814,92e64756-cc78,1GCPTCE1XH1332493,39888.0,24343.0,G10008,2017,Chevrolet,Colorado,LT,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,bruce chevrolet,1084 Sw Oak Street,Hillsboro,OR,97123.0
1815,3516b2d5-b9ca,4JGDF7CE9DA200287,23387.0,79022.0,DA200287,2013,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,sterling mccall hyundai,10505 Southwest Fwy,Houston,TX,77074.0
1816,07335495-57fd,1GCZGFBA9A1177895,9495.0,125857.0,7895,2010,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,durbin motors,6361 301 S,Riverview,FL,33578.0
1817,2aa431ce-4cb1,1B7GL22X4WS762594,6995.0,116225.0,M762594,1998,Dodge,Dakota,Base,Pickup,Truck,RWD,Manual,Unleaded,3.9,V,newgen motors,912 E. Main St,Lakeland,FL,33801.0
1818,2faf1b8e-c08a,1FTSX31S92EB42486,,155160.0,10982,2002,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Manual,Unleaded,6.8,V,main street motors,311 W Main St,Enterprise,OR,97828.0
1819,763628e4-4985,WDDXJ8FB5HA030755,72777.0,29735.0,030755,2017,Mercedes-Benz,S-Class,S550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,vista motors,849 W. Holt Blvd.,Ontario,CA,91762.0
1820,9c7ee5ef-60a9,WBAEK73485B326788,15441.0,51546.0,UH7167A,2005,BMW,6 Series,645CiC,Convertible,Car,RWD,Manual,Premium Unleaded,4.4,V,capitol expressway auto mall,09 Capitol Expressway Auto Mall,San Jose,CA,95136.0
1821,15185022-6c72,WDDJK7DA9DF001554,42998.0,50149.0,DF001554,2013,Mercedes-Benz,SL-Class,SL550,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,mercedes-benz of coconut creek,4250 N. State Road 7,Coconut Creek,FL,33073.0
1822,bc7c19b9-a2ec,1FDWX36Y58EE49513,,180379.0,MEC60458BB,2008,Ford,F-350 Super Duty Chassis Cab,Lariat,Chassis Cab,Truck,RWD,Automatic,Unleaded,6.8,V,seth wadley ford lincoln,333 North Butler Road,Pauls Valley,OK,73075.0
1823,c296e153-d2ed,1GNDS13S532410968,5998.0,151571.0,R30642A,2003,Chevrolet,TrailBlazer,LS,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,jim glover dodge chrysler jeep ram fiat,10505 N Owasso Expy,Owasso,OK,74055.0
1824,3095f2b9-7c46,MAJ3P1TE1JC229914,17291.0,26535.0,UA34123B,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,morgan auto group,3031 N Rocky Point Dr W 770,Tampa,FL,33607.0
1825,8fc3a0c8-ffb7,MAJ3P1TE6JC164252,14900.0,26280.0,P10995,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,bradley hubler chevrolet,1550 North 31,Franklin,IN,46131.0
1826,d006c64c-7f8e,1GNET16S166164088,5999.0,181546.0,66164088D,2006,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,all american chrysler dodge jeep ram fiat of san angelo,4310 Sherwood Way,San Angelo,TX,76901.0
1827,df3864ac-8c78,1GNDT13S172260909,9998.0,100141.0,785652,2007,Chevrolet,TrailBlazer,LT,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,freedom chrysler dodge jeep ram,625 S Springfield,Virden,IL,62690.0
1828,17b29842-9a8a,5UXKR6C54J0U14441,45995.0,49998.0,u14441,2018,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,maplewood auto mall,2529 White Bear Ave.,Maplewood,MN,55109.0
1829,d65d3267-af23,1FMPU17506LA50068,5913.0,181696.0,3B3059UB,2006,Ford,Expedition,Eddie Bauer,SUV,Truck,RWD,Automatic,Unleaded,5.4,V,bolivar motor company inc.,10140 Highway 64,Bolivar,TN,38008.0
1830,f8a02c17-72df,3D7KS28C95G778920,19997.0,215729.0,5G778920,2005,Dodge,Ram 2500 Pickup,SLT,Pickup,Truck,4WD,Manual,Diesel,5.9,I,autonation volkswagen spokane,10006 E Sprague Ave,Spokane,WA,99206.0
1831,cc532670-be2b,1GCDT13W82K228415,,,R15968,2002,Chevrolet,S-10,LS,Pickup,Truck,4WD,Automatic,Unleaded,4.3,V,cs hyundai,812 Washington Street,Waterloo,IA,50702.0
1832,172b3dc3-31c7,1GNDX03E74D137608,,132067.0,1724R,2004,Chevrolet,Venture,Base,Minivan,Truck,FWD,Automatic,Unleaded,3.4,V,onaway auto,21061 M-68 Hwy,Onaway,MI,49765.0
1833,bafe82ec-da4d,KL8CB6S9XFC790087,9329.0,65905.0,1P9198A,2015,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,ed martin automotive group,5400 S Scatterfield Rd,Noblesville,IN,46060.0
1834,a4383af4-d0aa,1FMJU1H53DEF00317,10485.0,174570.0,F00317,2013,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,select auto sales,5480 I-55 South Frontage Road,Byram,MS,39272.0
1835,fd648583-f936,MAJ3P1TE2JC164197,18592.0,27271.0,J22303,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,key chrysler dodge jeep ram of rochester,401 N Main St,Rochester,NH,3867.0
1836,78a66269-f184,5LMJJ3J5XEEL01326,27995.0,62998.0,263664,2014,Lincoln,Navigator,Base,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,billion chevrolet buick gmc,2733 Mormon Trek Blvd,Iowa City,IA,52240.0
1837,5fd0ab1e-82c7,WDDNG71X07A070937,16999.0,71024.0,070937,2007,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,tx auto group,5803 Richmond Avenue,Houston,TX,77057.0
1838,54cac4cd-9a44,WDCGG0EB2EG277939,17480.0,85318.0,H107402A,2014,Mercedes-Benz,GLK-Class,GLK250,SUV,Truck,4WD,Automatic,Diesel,2.1,I,leith acura in raleigh,2300 Capital Summit Court,Raleigh,NC,27616.0
1839,e93498db-cb01,WDDUG8FB3FA074073,43577.0,90316.0,PS5124,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,lexus of pleasanton,4345 Rosewood Dr,Pleasanton,CA,94588.0
1840,1ce8b0be-2d83,1FMFK16599EB03040,5999.0,192000.0,,2009,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,star auto sales llc,1403 W Frontage Rd Hwy52 Nw,Rochester,MN,55901.0
1841,d07c899e-4b2d,3C6UR5CJ2FG691424,40309.0,75560.0,21-1254,2015,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,sullivan motor company inc.,1515 W Broadway Road,Mesa,AZ,85202.0
1842,6919a65f-4278,1GNDV23157D196983,,212151.0,92069B,2007,Chevrolet,Uplander,LS,Minivan,Truck,FWD,Automatic,Unleaded,3.9,V,young cadillac of owosso,1500 E Main St,Owosso,MI,48867.0
1843,24d22c39-66b8,1B7HF13Z1XJ607997,,199346.0,3873B,1999,Dodge,Ram Pickup,ST,Pickup,Truck,4WD,Manual,Unleaded,5.9,V,"iverson chrysler center, inc.",600 S Burr,Mitchell,SD,57301.0
1844,02aa4463-5b56,1GKET16S946222345,,235785.0,F9154M,2004,GMC,Envoy,SLT,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,kruse buick gmc,1661 E College Drive,Marshall,MN,56258.0
1845,f219b0bc-fb85,WP0AB2A74JL133091,79888.0,33103.0,JL133091,2018,Porsche,Panamera,S,Hatchback,Car,4WD,Manual,Premium Unleaded,2.9,V,holman motorcars,900 East Sunrise Blvd,Fort Lauderdale,FL,33304.0
1846,8f251f13-09ca,MAJ3S2GE0KC278165,16990.0,18336.0,T032846A,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,toyota of ashland,3503 Winchester Ave.,Ashland,KY,41101.0
1847,0946c839-0575,3C6UR5FJ6HG591017,53681.0,50531.0,P6621,2017,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,I,watsonville ford,550 Auto Center Drive,Watsonville,CA,95076.0
1848,f69d29cf-f365,JTHFN48Y930040688,23888.0,41115.0,040688,2003,Lexus,SC,430,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,diablo valley motors,670 Garcia Avenue A,Pittsburg,CA,94565.0
1849,8a06cbe2-66f6,1GNDT13S972257045,,52224.0,19220,2007,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,west mitsubishi,624 6Th Street,Orland,CA,95963.0
1850,79fa330c-9fcf,2GCEC19W9Y1317267,,223470.0,S21L029B,2000,Chevrolet,Silverado,LS,Pickup,Truck,RWD,Manual,Unleaded,4.3,V,auto inc,4600 Canyon Drive,Amarillo,TX,79109.0
1851,e9f84c99-dd30,ML32AUHJ2MH005804,,1.0,N832,2021,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,augusta mitsubishi,3145 Peach Orchard Road,Augusta,GA,30906.0
1852,fde10917-9f57,1FAHP60A84Y110785,20999.0,59203.0,2808,2004,Ford,Thunderbird,Premium,Convertible,Car,RWD,Automatic,Premium Unleaded,3.9,V,chevrolet buick gmc of mount vernon,510 Harcourt Road,Mount Vernon,OH,43050.0
1853,1864f143-9c27,WBAEK73485B327715,14118.0,69770.0,M63228B,2005,BMW,6 Series,645CiC,Convertible,Car,RWD,Manual,Premium Unleaded,4.4,V,hendrick acura southpoint,212 Kentington Drive,Durham,NC,27713.0
1854,13ef953b-1ff7,3C6UR5DJ6LG168191,63918.0,18089.0,DR21P199,2020,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,west herr ford of rochester,4545 Ridge Road,Rochester,NY,14626.0
1855,1ff6fbf8-044d,4JGBF8GE2CA769178,22995.0,87545.0,359821,2012,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,chuck patterson chrysler dodge jeep ram,257 East Avenue,Chico,CA,95926.0
1856,463594fe-9b0b,1C4SDJGJ5JC278135,57834.0,20559.0,PSM2159,2018,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,hendrick volvo cars of charleston,1464 Savannah Highway,Charleston,SC,29407.0
1857,49639d80-d414,ZHWGU7AJ1CLA12223,249995.0,6135.0,WCLA12223C,2012,Lamborghini,Gallardo,Super Trofeo Stradale,Coupe,Car,4WD,Automatic,Premium Unleaded,5.2,V,warren henry auto group,2300 Ne 151st St,Miami,FL,33181.0
1858,271bcb4a-a363,3C6UR5DJ1KG689186,45988.0,42109.0,ZU0907,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,blaise alexander chevrolet,405 Alexander Drive,Muncy,PA,17756.0
1859,20964645-326b,1GAZG1FA4C1127981,17999.0,94257.0,4123,2012,Chevrolet,Express,LS,Passenger Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,all-in-one auto,1201 Airline Blvd,Portsmouth,VA,23707.0
1860,74bd3662-570e,1GTEC14X47Z140410,5900.0,264125.0,19413B,2007,GMC,Sierra Classic 1500,Work Truck,Pickup,Truck,RWD,Automatic,Unleaded,4.3,V,j wilderman autoplex corp,1422 West Ninth Street,Mount Carmel,IL,62863.0
1861,ce01ce1c-206d,WDDUG8CB2FA069127,42850.0,64496.0,06029,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,st. mina auto sales,5695 Holt Blvd,Montclair,CA,91763.0
1862,4bab624d-af11,ML32A3HJ5FH012811,7450.0,64513.0,K20781A,2015,Mitsubishi,Mirage,DE,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,one stop auto consulting,405 W Southern Ave,Tempe,AZ,85282.0
1863,ab479703-f3c5,WBA7F2C51JG423868,59987.0,26551.0,PB0272,2018,BMW,7 Series,ALPINA B7,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,rick hendrick jeep chrysler dodge ram fiat,8333 Rivers Ave,Charleston,SC,29406.0
1864,9c8604e3-986b,5UXCX4C59KLS38002,88717.0,19386.0,M60147A,2019,BMW,X7,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,bmw of southpoint,225 Kentington Dr,Durham,NC,27713.0
1865,39783119-c44e,ML32F3FJ4HH001757,8499.0,44208.0,THH001757,2017,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,town and country toyota,9101 South Boulevard,Charlotte,NC,28273.0
1866,befd7f25-d59a,1FMJU1K51AEA76673,,153179.0,,2010,Ford,Expedition,Limited,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,wolko auto sales,531 W. Division St,Arlington,TX,76011.0
1867,73bf6726-f304,JHMZE2H77AS021616,6950.0,121754.0,ZU021616,2010,Honda,Insight,EX,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.3,I,heritage | mileone autogroup,1 Olympic Place,Towson,MD,21204.0
1868,d2a915a8-6ac6,1D7KS28C86J213736,29991.0,53093.0,3J21014B,2006,Dodge,Ram 2500 Pickup,TRX4 Off Road,Pickup,Truck,4WD,Automatic,Diesel,5.9,I,fremont toyota lander,103 Fremont Way,Lander,WY,82520.0
1869,2bbc4968-b9d4,WP0AB29857U782298,35900.0,24507.0,20G08-33,2007,Porsche,Cayman,S,Coupe,Car,RWD,Manual,Premium Unleaded,3.4,H,choice motor group,16000 North 80th Street C,Scottsdale,AZ,85260.0
1870,def60a43-14ac,ZFBNFYD14KP773248,22000.0,2834.0,H539143B,2019,FIAT,500X,Trekking Plus,Crossover,Truck,4WD,Automatic,Unleaded,1.3,I,safford mazda of fredericksburg,5208 Jefferson Davis Hwy,Fredericksburg,VA,22408.0
1871,eb791ba1-a576,WBA6F5C56JD997221,70530.0,19053.0,JD997221,2018,BMW,6 Series Convertible,650i,Convertible,Car,RWD,Automatic,Premium Unleaded,4.4,V,lauderdale bmw of pembroke pines,14800 Sheridan Street,Davie,FL,33331.0
1872,518c768f-60ac,WDDNG71X87A069907,,100471.0,P7750K,2007,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,jim hudson lexus augusta,3410 Washington Road,Augusta,GA,30907.0
1873,5601d2bd-a1ed,5UXKR6C53F0J75228,27999.0,82641.0,J75228,2015,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,xclusive motors,9444 Miramar Road,San Diego,CA,92126.0
1874,582b0abb-d654,1GNDT13S832223611,4795.0,135426.0,J220,2003,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,www.listingallautos.com,375 Commack Rd 211,Deer Park,NY,11729.0
1875,08cff847-8f1b,WDDDJ7CB4BA167940,25720.0,35393.0,J2360A,2011,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,RWD,Automatic,Premium Unleaded,5.5,V,royal automotive group,4333 East Speedway Boulevard,Tucson,AZ,85712.0
1876,9427b298-d994,KL8CA6S97FC741173,8800.0,65647.0,AC6048,2015,Chevrolet,Spark,LS,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,crain volkswagen of fayetteville,2011 West Foxglove Dr.,Fayetteville,AR,72704.0
1877,7ecbf748-5e0c,3C7WRKBJ9FG522103,42000.0,33219.0,G7417A,2015,RAM,Ram 4500 Chassis Cab,Tradesman,Chassis Cab,Truck,RWD,Automatic,Unleaded,6.4,V,tasca buick gmc,55 Fortin Drive,Woonsocket,RI,2895.0
1878,ed9cddce-d1dc,1GBDV13W98D108411,6499.0,41956.0,108411,2008,Chevrolet,Uplander,Cargo,Cargo Van,Truck,FWD,Automatic,E85 / Unleaded,3.9,V,a&m auto sales,2801 North Nevada Avenue,Colorado Springs,CO,80907.0
1879,b5055af5-2671,WDBSK7BA4BF161841,30500.0,69268.0,B3673P,2011,Mercedes-Benz,SL-Class,SL550,Convertible,Car,RWD,Automatic,Premium Unleaded,5.5,V,apple ford of red lion,3250 Cape Horn Rd,Red Lion,PA,17356.0
1880,91fbb711-edab,1GNDT13S832141314,3500.0,151823.0,32141314,2003,Chevrolet,TrailBlazer,LT,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,glassman hyundai,28000 Telegraph Rd,Southfield,MI,48034.0
1881,7dc7e09f-789a,1FTWX31R88EC08937,28350.0,81180.0,8EC08937,2008,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Automatic,Diesel,6.4,V,bill estes ford,450 East Northfield Drive,Brownsburg,IN,46112.0
1882,717e4bd3-dbdc,1GCWGAFP2J1280595,29913.0,26263.0,U13748,2018,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.3,V,eagle kia,1320 Old Country Rd,Riverhead,NY,11901.0
1883,c337ae2a-56a5,WA1BV74L78D038606,9972.0,104000.0,8D038606,2008,Audi,Q7,Premium,SUV,Truck,4WD,Automatic,Premium Unleaded,4.2,V,difeo kia,1320 Ocean Ave,Lakewood,NJ,8701.0
1884,5eeca66f-e785,WDDUG7JB3HA316204,,17650.0,HA316204P,2017,Mercedes-Benz,S-Class,AMG® S63,Sedan,Car,4WD,Automatic,Premium Unleaded,5.5,V,larry h. miller auto group,222 South Auto Drive,Boise,ID,83709.0
1885,704adfb7-8379,KL8CA6S91EC545874,7990.0,109812.0,48521A,2014,Chevrolet,Spark,LS,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,bommarito chevrolet south county,6127 S. Lindbergh,Saint Louis,MO,63123.0
1886,97aa7b10-04b5,1FTWW31R18EE27693,28988.0,98696.0,1634B,2008,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Manual,Diesel,6.4,V,gary smith ford inc,#1 Beal Parkway,Fort Walton Beach,FL,32548.0
1887,0c27419b-7569,WBA7F2C51GG420686,41995.0,46510.0,SAG1626,2016,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,secured auto group,4339 State Street,Salt Lake City,UT,84107.0
1888,ccf634ef-b9d7,WDDJK7DA6JF050626,89302.0,19003.0,B16100,2018,Mercedes-Benz,SL Roadster,SL550,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,mercedes-benz of el dorado hills,1000 Mercedes Lane,El Dorado Hills,CA,95762.0
1889,f6c411fd-2b8a,WDCYC3HF8FX232750,74995.0,43166.0,4PFX232750,2015,Mercedes-Benz,G-Class,G550,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,win chevrolet,2201 E 223rd St,Carson,CA,90810.0
1890,f72df3e0-244d,JTEHT05J152074529,20948.0,284599.0,ET9195,2005,Toyota,Land Cruiser,Base,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,haselwood hyundai,5008 Auto Center Blvd,Bremerton,WA,98312.0
1891,4fddc9e7-a4a9,1GCWGBFP0L1146371,32369.0,55815.0,SA46371,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,volkswagen of murrieta,41300 Date St,Murrieta,CA,92562.0
1892,fa27e8a5-2337,WDBNG83JX6A464127,,93830.0,YC-464127,2006,Mercedes-Benz,S-Class,S430,Sedan,Car,4WD,Automatic,Premium Unleaded,4.3,V,your choice autos,3128 147th St,Posen,IL,60469.0
1893,4d6d0e4a-c108,JTHBN36F755012954,,88960.0,A44929,2005,Lexus,LS,430,Sedan,Car,RWD,Automatic,Premium Unleaded,4.3,V,bond auto sales,7901 North Florida Avenue,Tampa,FL,33604.0
1894,a2cf1839-8c3f,1FDEE3FS0GDC58275,29978.0,62636.0,PA692,2016,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,Unleaded,6.8,V,taylor kia of boardman,7870 Market Street,Boardman,OH,44512.0
1895,0fdff3f4-842d,1FMJU1K56AEB53201,8499.0,187571.0,10483,2010,Ford,Expedition,Limited,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,european automotive center llc,11554 E Northwest Hwy,Dallas,TX,75218.0
1896,391e1f4e-349b,2G1WU581869192977,5995.0,168182.0,DU90826A,2006,Chevrolet,Impala,LTZ,Sedan,Car,FWD,Automatic,Unleaded,3.9,V,kendall value lot,727 11th Ave N,Nampa,ID,83687.0
1897,da157563-1209,1C4SDJGJ2LC113968,60912.0,23735.0,S3109,2020,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,dover dodge route 15 used car center,214 Route 15 South,Wharton,NJ,7885.0
1898,0ba1542d-caa0,3C6UR5HJ7HG644983,35999.0,97000.0,1D21017B,2017,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,fremont cdjr rock springs,1900 Foothill Blvd,Rock Springs,WY,82901.0
1899,a87c2aca-1460,1FMJU1H54DEF70201,24921.0,83728.0,21CM0158B,2013,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,landers chrysler dodge jeep,315 East Goodman Rd,Southaven,MS,38671.0
1900,989f4b21-dff5,1FMPU18L11LA21734,5495.0,200723.0,S-A21734,2001,Ford,Expedition,Eddie Bauer,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,country club motors,14030 North Cleveland Avenue,North Fort Myers,FL,33903.0
1901,1c9ea0ac-c507,KL8CD6S99DC589403,8595.0,70804.0,H598101,2013,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,"spring valley ford, inc.",#2 Joseph Ruva Drive,Spring Valley,IL,61362.0
1902,0c027ca6-cc09,ZACNJBD1XLPL13893,25500.0,10038.0,C08757,2020,Jeep,Renegade,Limited,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,john jones chrysler dodge jeep ram fiat,1735 Gardner Ln Nw,Corydon,IN,47112.0
1903,b1889c60-e76b,4JGBF8GE3AA558262,19777.0,87389.0,B752,2010,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,luxury automaxx,17651 Oak Park Ave,Tinley Park,IL,60477.0
1904,04548981-245e,1G1AZ58F477258788,8498.0,39178.0,258788,2007,Chevrolet,Cobalt,LTZ,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,fares auto sales,2505 West Division 308 N. Bowen,Arlington,TX,76012.0
1905,a37e1eab-54a4,4JGDF7DE6DA152780,28997.0,94531.0,X60802A,2013,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,rick hendrick chrysler dodge jeep ram duluth,2473 Pleasant Hill Rd,Duluth,GA,30096.0
1906,19a96225-3069,ZAM45VMA4H0243689,89895.0,17273.0,GP0782,2017,Maserati,GranTurismo,Sport,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,gold coast maserati,732 Northern Blvd,Great Neck,NY,11021.0
1907,c7475854-f937,WDDUG8FB3FA197579,38499.0,99949.0,M210882A,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,zeigler ford of north riverside,2100 South Harlem Avenue,Riverside,IL,60546.0
1908,916467c0-7d7a,WBSJF0C50JB282584,79950.0,21788.0,B282584M,2018,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,penskecars.com,2555 Telegraph Road,Bloomfield,MI,48302.0
1909,e80cab53-0021,ZACNJBD15LPL38782,24771.0,18099.0,A10808,2020,Jeep,Renegade,Limited,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,roseville chrysler dodge jeep ram,2805 Long Lake Road,Roseville,MN,55113.0
